02016,1
0202,2
02034,1
02037,1
02038,1
02039,1
02044,1
02048,1
0205,1
02053,1
02059,1
0206,1
02070,1
02071,1
0208,2
02083,1
0209,1
02092,1
020HAIRSALON,3
021,27
0210,1
02100035,1
021001,2
021003,1
021005,1
021006,1
021008,1
021010,1
021011,1
021016,1
021017,1
021020,1
021021,1
021023,1
021026,1
021034,1
021038,1
021041,1
021042,1
021043,1
021046,1
021048,1
021056,1
02106,1
021060,1
021065,1
021069,1
021072,1
021073,1
021074,1
021078,1
021079,1
02108,1
021080,1
021081,1
021082,1
021090,1
021091,1
021093,1
021094,1
021095,1
021096,1
0211,1
021101,1
021102,1
021103,1
021104,1
021105,1
021107,1
021108,1
02111,1
021111,1
021112,2
021113,1
021114,1
02112,1
021120,1
021121,1
021122,1
021123,1
021124,1
021125,1
021128,1
021129,1
021130,1
021131,1
021132,1
021133,1
021134,1
021135,1
021136,1
021137,1
021142,1
021143,1
021144,1
021145,1
021146,2
021148,1
021149,1
021151,1
021152,2
021153,1
021155,1
021157,1
021158,1
021159,1
021160,1
021161,1
021163,1
021164,1
021166,1
021169,1
021170,1
021171,2
021172,1
021174,1
021175,1
021177,1
021178,1
021179,1
02118,1
021181,1
021183,1
021184,1
021186,1
021187,1
021188,1
021189,1
021190,1
021191,1
021192,1
021197,1
021198,2
021201,1
021202,1
021205,1
021206,1
021208,1
021209,1
021210,1
021211,1
021214,1
021216,1
021217,1
021218,1
021219,1
021220,1
021221,1
021224,1
021225,1
021226,1
021229,1
021230,1
021231,1
021232,1
021234,1
021235,1
021237,1
021238,1
021239,1
021240,1
021241,1
021242,1
021243,1
021244,1
021245,1
021246,1
021248,1
021249,1
021250,1
021251,1
021252,1
021255,1
021256,2
021258,1
021259,1
021260,1
021261,1
021262,1
021263,1
021264,1
021265,1
021267,1
021268,1
021269,2
021271,2
021273,1
021275,1
021276,1
021277,1
021278,1
021279,2
021280,1
021281,1
021282,1
021283,1
021284,1
021285,1
021286,1
021287,1
021288,1
021289,1
021290,1
021292,1
021295,2
021297,1
021299,1
0213,1
021302,1
021303,1
021304,2
021307,1
021309,2
021310,1
021311,1
021312,1
021313,1
021314,1
021315,1
021316,1
021318,1
021319,1
021320,1
021321,1
021322,2
021323,1
021324,1
021325,1
021329,1
021330,1
021331,1
021333,1
021334,1
021335,1
021337,1
021338,1
021339,1
021340,1
021341,1
021342,1
021343,1
021347,1
021349,1
021350,1
021351,1
021352,1
021354,1
021355,1
021356,1
021357,1
021358,1
021359,1
021361,1
021364,1
021365,1
021366,2
021367,1
021368,1
021370,1
021372,1
021373,1
021374,1
021376,1
021377,1
021379,1
021380,1
021381,1
021382,1
021383,1
021384,1
021385,2
021387,1
021388,1
021389,1
021390,1
021391,1
021392,1
021394,1
021395,1
021396,1
021397,1
021398,1
0214,1
02140,1
021400,1
021401,1
021402,1
021403,1
021404,1
021405,1
021406,1
021407,1
021408,1
021409,1
02141,1
021410,1
021412,1
021415,1
021416,1
021417,1
021418,1
021419,1
021420,1
021421,1
021425,1
021426,1
021427,1
021428,1
021429,1
021431,1
021432,2
021433,1
021434,1
021435,1
021436,1
021437,1
021438,1
021439,1
021440,1
021441,1
021442,2
021443,1
021444,1
021445,1
021446,1
021447,1
021448,1
021449,1
021450,1
021451,2
021452,1
021453,1
021454,1
021455,1
021456,1
021458,1
021459,1
021460,1
021461,1
021462,1
021463,1
021464,1
021465,1
021466,1
021467,1
021469,1
021470,1
021471,1
021472,1
021475,1
021477,1
021478,1
021479,1
021480,1
021481,1
021482,1
021484,1
021488,1
021489,1
021490,1
021492,1
021494,1
021495,1
021496,1
021497,2
021498,1
021500,1
021501,1
021502,1
021503,1
021504,1
021506,1
021507,1
021508,1
021509,1
021510,1
021511,1
021512,1
021513,1
021514,1
021515,1
021516,1
021517,1
021518,1
02152,1
021520,1
021521,1
021522,1
021523,1
021524,1
021525,1
021526,1
021528,1
021529,1
02153,1
021531,1
021532,1
021535,1
021536,1
021537,1
021538,1
021539,1
021540,1
021542,1
021543,1
021544,1
021545,1
021547,1
021548,1
021549,1
021550,1
021559,1
021560,1
021561,1
021562,1
021563,1
021564,1
021565,1
021566,1
021567,1
021569,1
021571,1
021574,1
021575,1
021576,1
021577,1
021584,1
021586,1
021588,1
021591,1
0216,2
0219,1
021KTV,1
022,22
02201,1
0221,3
0224,2
0226,1
0228,1
0229,2
023,27
02313,1
0236,1
0238,1
024,15
0240411,1
0247,1
025,18
0250,1
025001,1
025002,1
025003,1
025004,1
025005,1
025007,1
025008,1
025011,1
025012,1
025014,1
025017,1
025018,1
025019,1
025021,1
025022,1
025024,1
025025,1
025026,1
025027,1
025028,1
025029,1
025030,1
025031,1
025032,2
025033,1
025034,1
025035,1
025036,1
025037,1
025038,2
025040,1
025041,1
025042,1
025043,1
025044,1
025045,1
025046,1
025047,1
025049,2
025050,1
025051,1
025052,1
025053,1
025054,1
025055,1
025056,1
025057,1
025058,1
025059,1
025060,1
025061,1
025062,1
025063,1
025065,1
025066,1
025067,1
025068,1
025069,1
025071,1
025072,1
025073,1
02518,1
0253,1
0254,1
0256,1
0257,1
02577,1
0258,3
0259,1
025NO1,1
025NO2,1
025NO3,1
025NO6,1
026,24
0261,1
02658,1
0266,3
0267,2
0268,3
027,26
0273,1
0275,1
02753,1
028,23
0280001,1
0280005,1
0280041,1
0280058,1
0280086,1
0280100,1
02817,1
029,17
02902,1
02957,1
02958,1
0296,1
02961,1
02999,1
02A1004010,1
03,15
030,15
0301,2
03018,1
03045,1
03049,1
0305,1
03052,1
0306,2
03060,1
03063,1
0307,1
0308,1
03085,1
0309,1
03098,1
031,13
03119,1
03142,1
03148,1
0315,2
0316,1
0318KTV,1
03199,1
032,9
03202,1
0321,1
0322,1
0325,1
03266,1
03276,1
03279,1
0328,1
03283,1
03296,1
033,9
0336,1
0338,1
03390,1
034,9
03415,1
0348,1
035,11
0351,2
0352,1
0357,1
036,15
03632,1
037,11
0370,2
0371,2
03722,1
0375,3
0376,1
0379028,1
03793,1
038,13
03820,1
03891,1
039,12
0391,1
03920,1
039399,1
03949,1
0396,2
0398,1
03987,1
0399,1
03VIPBAR,1
04,5
040,6
0403,1
0405,2
0406,1
04069,1
0408,1
041,3
0411,1
0413,3
0416,3
0417,1
0418KTV,1
042,7
04206,1
0427,1
043,5
0431,2
0432,2
0435,1
0436KTV,1
0438,1
0439,1
04399,1
044,4
0448,1
0449,1
045,3
0450,1
0451,2
0452,1
0453,2
04533,1
0454,1
04565,1
04566,1
0458,1
0459,1
046,4
04634,1
0464,1
0469,1
047,7
0471,1
0472,1
0474,1
0474KTV,1
0477,1
0478,1
0478KTV,1
0478NO1,1
0479,1
0479KTV,1
048,7
0483,1
0483KTV,1
04865,1
04869,1
049,4
0495,1
04A0811002,1
05,11
050,5
05008,1
0501005,1
0509,1
0509003,1
0509004,1
051,7
0510,1
0510001,2
0510002,2
0510003,1
0510004,1
0510006,1
0510007,1
0510008,1
0510011,1
0510014,1
0510015,1
0510016,1
0510017,2
0510019,1
0510021,1
0510022,1
0510023,1
0510024,1
0510026,1
0510027,1
0510028,1
0510029,1
0510031,1
0510032,1
0510033,1
0510034,1
0510039,1
0510040,1
0510041,1
0510043,1
0510045,1
0510048,1
051005,1
0511,1
0512,2
0512001,1
0512004,1
0512005,1
0512008,1
0512012,1
0512014,1
0512015,1
0512016,1
0512017,1
0512018,1
0512019,1
051202,1
0512021,1
0512022,1
0512023,1
0512024,1
0512025,1
0512026,1
0512027,1
0512029,1
0512030,1
0512031,1
0512032,1
0512033,1
0512034,1
0512036,1
0512037,1
0512038,1
0512039,1
0512040,1
0512042,2
0512043,1
0512044,1
0512045,2
0512046,1
0512047,1
0512049,1
0512051,1
0512052,2
0512053,1
0512054,1
0512055,1
0512056,1
0512057,1
0512059,1
0512060,1
0512061,1
0512062,1
0512063,1
0512064,1
0512065,1
0512068,1
0512069,1
051207,1
0512071,1
0512072,1
051208,1
051210,1
0513,2
0514,1
0514001,1
0514002,1
0514003,1
0514004,1
0514005,1
0514006,1
0515,1
05166,1
0518,3
0519001,1
0519002,1
0519005,1
0519006,1
0519007,1
0519008,1
0519009,1
0519010,1
0519011,1
05198,1
052,2
05200,1
0520035,1
0522,1
0523,1
0526,1
05269,1
0527,1
053,2
0530,1
053001,1
0531,3
0533,2
0535,1
05350,1
0536CLUB,1
0537,1
0538,1
0539KTV,1
054,1
0542,1
05442,1
0546,1
0548,1
055,5
0550,1
0551,1
0552,1
0553,2
0555,1
05562,1
0558,1
05586,1
0559,2
056,6
0560,1
0561,2
0562,1
0563,2
0566,2
057,6
0570,4
0571,4
0571001,1
0571003,1
0571009,1
0571010,1
0571016,1
0571017,2
0571018,1
0571019,1
057102,1
0571020,1
0571022,1
0571023,1
0571024,1
0571025,1
0571026,1
0571027,1
0571028,1
0571029,1
0571030,1
0571032,1
0571033,1
0571034,1
0571035,1
0571036,1
0571037,1
0571038,1
0571039,1
0571040,1
0571042,1
0571043,1
0571044,1
0571047,1
0571048,1
0571888,1
0573,3
0573001,1
0573006,1
0573008,2
0573009,1
0573012,1
0573013,1
0573015,1
0573016,1
0573017,1
0573018,1
0573019,1
0573021,1
0573022,1
0573024,1
0573026,1
0573027,1
0573028,1
0573029,1
0573031,1
0573032,1
057332,1
0574,6
0574001,1
0574002,1
0574004,1
0574005,1
0574008,1
0574010,1
0574011,1
0574012,1
0574013,1
0574015,1
0574017,1
0574018,1
0574023,1
0574046,1
0574TONIGUY,1
0576,7
0577,4
0577K,1
0577SALON,1
0578,2
0579,8
058,12
0580,1
0586,1
0589,2
059,4
0590,1
05906,1
0591,5
0592,1
05922,1
0593,2
0595,2
0596,2
0598,1
05985,1
0598PUB,1
05A0906004,1
05A0912008,1
05B,1
06,12
060,7
06001,2
06005,1
06008,1
0601,1
06010,1
06011,2
06016,1
0602,1
06020,1
0603,2
06039,1
06045,1
06052,1
06058,1
06065,1
06067,1
06071,1
06072,1
06073,1
06074,1
0608,3
06080,1
06091,1
06095,1
061,8
0610,2
06111,1
06113,1
06115,1
06116,1
06121,1
06138,1
06159,1
0617,1
06178,1
0618,2
06189,1
062,3
0623,1
0625,1
06273,1
06284,1
0629,1
063,6
0630,2
0631,1
0632,3
0633,1
06338,1
06348,1
0634KTV,1
06351,1
06352,1
064,3
0648,1
065,9
06518,1
0652,1
0653,1
06537,1
06558,1
0659,1
066,7
0661,1
0668,3
067,5
06723,1
06765,1
06776,1
06778,1
0679,2
068,10
0688,2
069,2
06928,1
06989,1
07,9
070,6
07001,1
07003,1
07005,1
0701,2
07010,2
07012,1
07015,1
07016,1
07018,1
07019,1
07021,1
07022,1
07023,1
07025,1
07027,1
07028,1
0703,1
07035,1
07036,1
07037,1
0704,2
07041,1
07048,1
07049,1
0705,1
07050,1
07052,1
07058,2
0706,2
07062,1
07066,1
07069,1
0707,1
07071,1
07073,1
07075,1
07077,1
07078,1
0708,2
07080,1
07090,1
07091,1
07092,1
07097,1
071,2
0710,2
07114,1
07118,1
07119,1
0712,2
07125,1
07126,1
07127,1
0713,1
07130,1
07136,1
07137,1
07139,1
07146,1
0715,1
07158,1
07159,1
0716,4
07166,1
07168,1
0717,2
07177,1
0718,2
072,2
0722,1
0727,2
0728,1
073,6
0730KTV,1
0731,5
0733FG,1
0734,4
0735,2
0736,3
0737,1
0738,3
0739,1
074,3
0745,1
0746,2
075,6
0750,3
0751,1
07511,1
0752,2
0753,2
0754,1
0755,2
0755FC,1
0756,1
07565,1
0757,3
07575,1
0759,4
076,3
0760,1
07609,1
0760CLUB,1
0763FC,1
0763FG,1
0766,3
07686,1
0769,36
0769FA,1
0769FG,1
077,4
0770,1
0771,2
0771F2,1
0773GRAND,1
0775,1
0776,1
07786,1
0779,1
078,5
0781,1
0785,1
07874,1
07889,1
079,5
0790,1
0791,18
0792,1
0793,5
0794,2
0795,5
07955,1
07956,1
0796,1
0797,1
0798,1
08,36
080,8
08001,3
08002,1
08003,2
08006,1
08007,1
08008,1
08009,1
08010,1
08012,1
08015,1
08016,1
08017,1
08018,1
08019,1
0802,1
08020,1
08021,1
08022,2
08026,1
08027,1
08028,1
08032,1
08041,1
08042,1
0805,2
08050,1
08052,1
08053,1
08055,1
08058,1
0808,1
080ZSALON,1
081,5
081101,1
08113,2
081201,1
0813,1
08149,1
08161021,1
0819,1
082,2
0822,1
08246,1
0825,2
08259,1
0825KTV,1
0826,3
0828,1
08286,1
083,2
0830,1
0832,1
08345,1
0835KTV,1
0837,1
084,2
0841,1
085,2
0851,1
085132,1
085151,1
085153,1
085171,1
08518,1
0852,1
085207,1
0852GF,1
0853GF,1
0854,1
0855,1
08555,1
0856,1
0857,2
0858,2
086,6
08658,1
087,2
0871,1
0873,1
0878,1
08782,1
08787,1
08789,1
088,8
08810,1
0886,2
0888,1
088801,1
089,3
08920,1
08921,1
08928,1
0893,1
08948,1
08950,1
08965,1
08966,1
08973,1
08975,1
0898,6
08993,1
08999,1
09,244
090,2
0900,1
09001,2
09002,2
09005,2
09006,2
09007,1
09008,2
09009,1
0901,1
09011,1
09013,1
09017,3
09018,2
09019,2
09020,1
09021,1
09022,2
09023,1
09025,1
09026,1
09027,1
0903,2
09030,1
09031,1
09033,1
09035,1
09036,1
09050,1
09052,1
09055,1
09056,1
09060,1
090609,1
09065,1
09066,1
09070,1
09082,1
090898,1
0909,1
090908,1
090928,1
090988,1
090999,2
091,3
0910,1
0911,1
09111101,1
09116,1
09121,1
09129,1
0913,1
09130,1
09138,1
09158,1
0916BAR,1
0917,1
092,4
0920,1
0923,1
0925,1
0928,1
093,5
0931,1
0932,1
0933,1
0934,1
0938,1
094,2
0941,1
0943,1
095,2
0953,2
0953KTV,1
0955,1
096,2
0968,1
097,2
09730,1
098,5
098BAR,1
099,6
0990,1
09903,1
0999888,1
0FOOTBALLTALKDRINK,1
0K,2
1,2268
10,148
100,787
1000,12
10000,5
10001,1
10002,1
10003,1
10005,1
10007,2
10008,1
1001,27
100162,2
10017,1
1002,5
10020,1
10021,1
10024,1
10025,1
10026,2
10028,1
10029,1
1003,6
10032,1
10035,1
10036,1
10039,1
1004,2
1005,5
10051,1
10052,1
100520,2
10055,1
10058,1
1006,5
10060,1
10065,1
1007,1
1008,2
10086,1
10088,1
1009,6
100A,1
100B,1
100BAR,1
100C,1
100CLUB,1
100D,1
100E,2
100F,2
100G,1
100KTV,13
100N,1
100SHOP,1
101,115
1010,2
101029,1
1011,1
101104,1
101110,1
101124,1
101140,1
1012,5
1013,4
1014,2
10156,1
1016,1
1017,3
1018,1
1019,1
101IN,1
101PARTY,1
102,30
1020,4
1021,3
1022,3
1025,4
1026,1
1027,1
1028,4
1029,3
103,30
1030,2
1030HK,1
1031,1
103105,1
1032,1
1033,1
1034,2
1036,1
1037,1
1038,2
1039,3
104,10
1040,1
1046,2
1047,2
1049,2
105,19
1050,1
1052,2
1053,1
1054,1
1055,1
1057,1
1058,1
106,23
1060,1
1062,2
1063,1
1065,1
1066,1
1067,1
1069,2
107,31
1070,2
1071,1
1073,1
1074,1
1075,3
1077,3
1078,2
1079,1
108,72
1080,1
1083,2
1085,1
1086,2
1087,1
1088,6
108988,1
108KTV,1
109,31
1091,2
1095,1
1096,1
1098,4
109NEWSHOP,1
10KM,1
10MINUTES,1
11,556
110,40
1100,2
1101,1
110133L,1
11017,1
11019,1
1102,1
1103,1
1105,2
1106,1
1107,3
1108,3
111,28
1110,1
1111,1
1112,3
111213,1
1113,1
1114,2
1115,2
1116,5
1118,1
111817,1
11185,1
1119,1
112,23
112123,1
1122,1
1124,2
1126,1
1128,3
113,14
1131,1
1133,1
1134,1
1136,2
1137,2
1138,1
114,7
1140,1
115,20
115124,1
115178,1
1152,1
1155,1
1158,3
116,19
1161,1
1162,1
1165,1
1165COFFEE,1
1166,1
1167,1
1168,2
116BAR,1
117,16
1170,4
1171,1
1172,1
1173,1
1177,1
1178,3
118,60
1181,1
1182,1
1183,2
1186,2
1187,3
1188,3
1189,2
118CLUB,2
118K,1
119,5
1190,1
1191,1
1193,1
1194,1
1197,1
1199,1
11A,1
11KTV,7
11NO0002,1
11STREET,1
11UME,2
11UMENO2,1
12,155
120,122
1200,2
1201,3
1202,2
1203,1
1203SHOP,1
1206,1
1207,1
12090019,1
12097058,1
121,18
1210,2
1211,1
1212,2
1213,4
12130043,1
12137007,1
12137046,1
1214,1
1215,5
1216COFFEE,1
1217,2
1218,4
1219,3
122,10
1220,2
1221,1
1223,1
1225,1
1226,1
1227,2
1228,1
1229,1
123,213
1230,1
12315,5
1232,1
1233,1
1234,2
12348,1
1235,2
1236,3
12366,1
1237,1
1238,1
1239,1
123910,1
123BABY,1
123BAR,1
124,6
1240,2
1246,1
1249,3
125,15
1250,1
1250302,1
1253,2
1255,1
1256,1
1257,2
1258,6
1259,1
126,24
126102,1
126128,1
1262,2
1265,2
1269,1
127,11
1275,2
1276,1
128,55
1280,2
1282,1
1285STYLE,1
1286,1
1287,1
1288,3
128EG,1
129,13
1290,1
129130,1
1292,1
1293STYLE,1
1294,1
1295,1
1299STYLE,1
12B,1
12SHOP,1
13,76
130,13
1300,2
13001,1
13002,1
13005,1
13006,1
13009,1
1301,2
13013,1
13015,1
13017,1
13018,1
1301WEAR,1
13020,2
13029,1
1303,3
13030,1
13034,2
13036,1
13042,1
13050,1
13051,1
13070,1
1308,2
13080,1
13091,1
131,16
131152,1
13120017,1
13120033,1
13120183,1
13120246,1
13120268,1
13120273,1
13120434,1
13120437,1
13125135,1
13125187,1
13129067,1
13129098,1
13129099,1
1313,2
1314,13
1315,2
1316,4
1317,2
13170075,1
13170261,1
1318,2
13180029,1
13180058,1
13180116,1
13180119,1
13185098,1
132,15
1320,4
13201,1
13203,1
13204,1
13208,1
13212,1
13219,1
13221,1
13223,1
13225,1
13229,1
13239,1
13250,1
13257,1
1326,1
13265,1
13273,1
1329,1
132ITALY,1
133,11
1330,1
1331,2
1335,1
1339,2
134,6
13417,1
1342,1
1344,2
13448,1
1348,1
135,22
1350,1
1352,1
1355,1
1357,1
13579,1
1359,1
13596,1
136,19
1363,3
1366,1
1367,1
1368,3
1369,3
136CAFESLEEPINGWOOD,1
137,7
1373,1
1375,1
1376,1
1377,2
1378,2
138,28
1380,1
13800,1
13801,1
13802,1
13808,1
13812,1
1385,2
1386,1
1388,1
139,14
1390,1
13900,1
1392,1
1393,1
1398,1
13C,1
13CLUB,1
14,43
140,5
1401,1
14010262,1
14010267,1
141,6
141185,1
1415,2
1417,1
1418,3
142,3
1420,1
1421,1
1422,1
1423,1
1424,1
14240001,1
14240002,1
14240010,1
14240017,1
14240021,1
14240160,1
1425,1
1426,1
14260002,1
142600070,1
14260017,1
14260023,1
14260025,1
14260026,1
14260031,1
14260033,1
14260034,1
14260036,1
14260039,1
14260047,1
14260053,1
14260054,1
14260056,1
14260062,1
14260071,1
14260080,1
14260099,1
14260105,1
14260108,1
14260130,1
14260135,1
14260163,1
14260165,1
14260170,1
14260172,1
14260185,1
14260192,1
14260194,1
14260206,1
14260215,1
14260263,1
14260271,1
14260279,1
14260294,1
14260295,1
14260296,1
14260297,1
14260316,1
1427,1
1428,1
143,8
14317,1
1436,2
1436ERDOS,2
144,2
14408,1
1447,1
145,7
1452,1
1454,1
1456,1
1458,2
1459,1
146,3
1460,1
1464,1
1467,2
1468,1
147,34
1470,2
1471,1
1476,1
1478,1
1479,1
148,76
1482,1
1484,1
1487,1
149,2
1491,1
1495,1
15,71
150,6
1500,3
15005,1
1503,1
1507,1
151,11
1510,1
1511,2
1512,1
1513,1
1516,8
1517,1
1518,2
152,5
1520,1
1521,1
1522,1
152433,3
15255,1
1527,1
15272,1
1529,1
153,6
153187,2
1533,1
1534,1
1537,2
1538,1
154,1
1541,1
1543,2
1545,1
1548,1
155,12
15506,1
15507,1
1551,1
15515,1
1552,1
15520,1
1553,1
1558,3
156,8
1560,1
1564,1
1566,1
1567,1
1568,2
1569,1
157,4
1572,1
1573,209
1573KTV,1
1574,1
1576,2
1577,1
1578,1
1579,1
158,64
1582,1
1586,1
1589,2
159,17
1590,1
1591,2
1594,1
1598,2
1599,1
15CLUB,1
15MYLOVE,1
16,92
160,6
1600,4
16006,1
16008,1
1601,1
1602,2
16020,1
16022,1
1603,1
16050,1
1608,1
161,13
1616,2
1618,13
1619,2
162,2
1624,1
1625,1
1626,1
1627,1
1628,2
163,9
163197,1
1634,1
1639,2
164,6
1640,1
164178,1
1642,2
1649,1
165,13
16517,1
1658,1
1659,4
16597,1
166,11
1664,1
1667,1
1668,2
1669,2
167,10
1673,1
1674,1
1677,1
1678,1
1679,2
168,578
1681,2
1682,1
1683,1
1684,1
1686,2
1688,6
16888,1
16889,1
1689,1
168BAR,1
168CAFE,1
168KTV,1
169,13
1694,1
1698,3
17,76
170,1
1701,2
170102,1
1704,1
1706,1
170604,1
17088,1
171,8
1711,1
1715,1
1715KTV,1
1716,1
1717,2
1718,3
172,2
1720,1
1721,1
1727PARIS,1
1728,1
173,6
1731,1
1732,2
1738,2
174,3
1742,1
1743,1
17432,1
1749,1
175,10
1758,5
176,9
1760,1
1762,1
17668,2
1769,2
177,6
1770,1
1772,1
177324,1
1777,1
1778,2
17784,1
178,19
17805,1
17809,1
17811,1
1783,1
1785,1
179,3
1795,1
1798,4
1798BAR,1
1798KTV,1
17CAFE,1
18,167
180,22
1800,1
18001,1
1801,3
1801BAR,5
1801CLUB,1
1804,1
1806,1
18061,1
1807,1
1808BAR,1
181,31
1810,2
181192,1
1812CLUB,1
1816CLUB,1
1818,10
1818KTV,1
1819,5
181BAR,1
182,2
1821,1
182184,1
1822,1
1828,1
1829,2
183,3
1831,1
1836,1
1838,3
183SX,31
184,2
1840,1
1843KTV,2
185,9
1850,2
1851,3
1851069,1
1852,1
1855,3
1855CLUB,1
1856,3
1858,1
186,11
1860,8
1861,2
186191,1
1862,2
1863G,2
1865,1
1868,3
186CLUB,1
187,3
1870,1
1872,2
1874,1
1875,1
1876,1
1879BAR,1
188,25
1880,1
1880BAR,1
1881,9
1881HINO,1
1882,1
1883,1
1885,2
1886,1
1886WHITTARDENGLISHLEAFTEA,1
1887,1
1888,1
188KTV,1
189,16
1891,2
1895,4
1896,2
1898,8
18BAR,3
18D,1
18HINO81,1
18HOUR,2
18KTV,3
18TH,1
19,78
190,6
1900,2
1901,1
1902,2
19027,1
1903,1
19034,1
1903CLUB,1
1906,2
19085,1
1909,1
191,9
1910,1
1912,22
1913,1
19136,1
19138,1
1915,1
1916,20
1917,5
1918,6
1919,26
1919NO028011,1
1919NO02802,1
1919NO02807,1
1919NO02815,1
192,7
1920,3
19205,1
1921,3
19210,1
19218,1
19225,1
19229,1
1923,2
1925,2
1927,4
1928,4
1929,1
193,8
1930,2
1932,1
1933,3
1936,1
1937,1
1938,3
1939,2
194,1
1943,6
194450,1
1944BAR,1
1945,1
1946,1
1947,1
1948,1
1949,5
1949CLUB,1
195,6
1950,1
1951,3
1952,1
1953,1
1954,1
1956,5
1958,3
196,8
1960,2
1962,1
1963,2
1964,1
1966,2
1968,8
1968BAR,1
1968KTV,1
1969,2
197,3
1970,1
1970SJAZZBLUES,1
1971,3
1972,3
1973,4
1973KTV,1
1974,1
1975,3
1976,9
1977,4
1977BAR,1
1977CAFE,1
1978,13
1978NAILSPA,1
1979,18
198,25
1980,10
1980KTV,1
1980S,1
1981,8
1982,15
1983,24
1984,4
1985,2
1986,12
1987,10
1988,9
1989,15
1989PUB,1
198X,1
199,12
1990,2
1991,3
1991PUB,1
1992,3
1994,1
1995,1
1996,1
1996CLUB,1
1997,9
1998,8
1999,4
19CAFE,1
19CLUB,1
19KTV,1
19SHOP,1
1A,2
1B,1
1C,1
1CLUB,1
1COLLECTION,1
1E,1
1KTV,2
1MUSICBAR,1
1N,1
1ONEKTV,1
1S,2
1SALON,1
1SPA,1
1TNT,1
1WAY,2
2,1970
20,55
200,15
2000,91
20001,1
2000KTV,1
2000SPA,2
2001,5
200129,1
2002,3
2003,2
2004,2
2006,5
20061108,1
2006BAR,1
2007,3
2008,147
2008BAR,2
2008CLUB,1
2008KTV,11
2009,21
2009KTV,1
200BAR,1
201,10
2010,44
2010008,1
2010428,1
2010BAR,1
2011,1
2012,8
201206,1
201212,1
2012BAR,2
2012DISCO,1
2012KTV,2
2016,6
2018,7
2018KTV,1
2019,1
2019BAR,1
201A,1
202,10
2020,7
2022,1
2026,2
20276,1
2028,1
2028A,1
203,5
2030,2
2038,2
2039,1
204,2
2040,1
2042,1
2046,66
2046BAR,1
2046CLUB,1
2046COFFEE,1
2046KTV,2
2046M,1
2047,1
20473,1
2048,12
2048HAIRSALON,2
205,4
2050,1
2052,1
2056,1
2057CLUB,1
2058,4
206,8
2066,3
2068,23
207,6
2070,1
20702,1
20703,1
2071,2
20711,1
20712,1
20717,1
20727,1
20728,1
2073,1
2076,2
2078,3
208,19
2080,2
2082,4
20821,1
2085,2
2086ROY,1
2088,9
209,7
2090,1
2098,7
2099,2
20B,1
20KTV,1
21,232
210,9
21010,1
21010736,1
21024,1
21042,1
21046,1
21088,1
2109HAIRCLUB,2
211,11
211221,1
21158,1
2117,1
21198,1
212,7
2120,1
21204,1
21206,1
21207,1
2122,1
2129,1
213,11
2130,1
21304,1
21306,1
21307,1
2131,1
2132,1
2135,1
2139,2
214,5
